query SELECT * FROM [histr],,,,,,,,,,,,,
sort,,,,,,,,,,,,,
columns,text Body,text Name of Body,text Date,text Transaction number,Amount,text Supplier name,text Supplier ID,text VAT reg no,text Expense area,text Expense code,text Expense type,text Costcuk,text Creditor type
,Body,Name of Body,Date,Transaction number,Amount,Supplier name,Supplier ID,VAT reg no,Expense area,Expense code,Expense type,Costcuk,Creditor type
INSERTED DETAIL,18,Devon County Council,08/04/2026,22088365,"3,446.34",ARMADA SOCIAL WORK SERVICES LIMITED,382784,395853540,"Chief Exec, Legal & Democratic services",A44038,Fees,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,08/04/2026,22088624,"1,022.96",NORSE SOUTH WEST LIMITED,279741,785421021,Operations,A49208,Transaction fees: Other costs,R0238001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,08/04/2026,22088651,"37,000.53",KENNFORD TARMACADAM LIMITED,24534,976391178,Capital - Highways,C02009,Works,C0652001,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,08/04/2026,22088657,"1,786.25",Enhance EHC Ltd,604125,750870917,Inclusion & Learning,A44065,Consultancy Services,R0680004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,08/04/2026,22088664,"5,570.58",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,08/04/2026,22088665,"5,408.33",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,08/04/2026,22088674,"5,408.33",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,08/04/2026,22088682,"6,349.04",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,08/04/2026,22088687,"5,570.58",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,08/04/2026,22088688,"6,349.04",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,08/04/2026,22088703,"5,570.58",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,08/04/2026,22088704,"33,282.45",KENNFORD TARMACADAM LIMITED,24534,976391178,Capital - Highways,C02009,Works,C0652001,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,08/04/2026,22088705,"5,816.88",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,08/04/2026,22088726,"2,099.20",KENNFORD TARMACADAM LIMITED,24534,976391178,Capital - Highways,C02009,Works,C0652001,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,08/04/2026,22088729,"2,099.20",KENNFORD TARMACADAM LIMITED,24534,976391178,Capital - Highways,C02009,Works,C0652001,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,08/04/2026,22088951,"2,877.05",KENNFORD TARMACADAM LIMITED,24534,976391178,Capital - Highways,C02009,Works,C0671006,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,08/04/2026,22089068,"2,813.80",KENNFORD TARMACADAM LIMITED,24534,976391178,Capital - Highways,C02009,Works,C0671006,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,09/04/2026,22080205,"10,000.00",FRANCOTYP POSTALIA LIMITED (TELESET),90476,566261823,Transformation & Business Services,A45015,Postages,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22081648,560.00,Wildhearts Services CIC,602264,,Children's Social Care,A61120,Adoptions Allowances,R0106002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22081727,900.00,EXETER PAEDIATRIC I C S LIMITED,373429,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22081996,"2,430.00",HELD HEALTH LIMITED,392625,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22082365,520.00,PSYCHOLOGY ASSOCIATES LIMITED,147932,912873418,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22082773,792.00,SOUTHWEST ESTATE MAINTENANCE LIMITED,401880,506499273,Highways & Infrastructure Development,A49005,Other Hired & Contracting Services,R0557017,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,09/04/2026,22082894,800.00,BRIGHTER FUTURES SOUTH WEST,357699,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22082960,"3,840.00",PROGRESSION SERVICES LIMITED,390181,439882639,Dedicated Schools Grant,A44180,Services for Educational Estabs - Devon,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22083238,583.83,WGP MAINTENANCE LIMITED,397367,948500609,Transformation & Business Services,A20010,"Property Repairs, Maintenance & Alterations (Reactive)",R0333026,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,09/04/2026,22083301,"2,947.86",SECURITAS TECHNOLOGY LIMITED,399509,232244695,Children's Social Care,A20015,Security / Surveillance Equipment Maintenance,R0015001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22083311,"1,070.00",FREDERICK SHERRELL LIMITED,14402,591319333,Capital - Highways,C02011,External Professional Fees,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22083437,800.00,CHRISTOPHER GODFREY CARE OF COLLETON,396748,560758621,"Chief Exec, Legal & Democratic services",A44968,Legal & Conveyancing Charges,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22083449,"43,496.00",TORBAY & SOUTH DEVON NHS,290092,654941219,Operations,A53005,Payments to Health Authorities,R0464005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22083461,600.00,EXETER RUGBY CLUB LTD,34972,918551313,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22083468,"3,780.00",EXETER RUGBY CLUB LTD,34972,918551313,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22083489,"13,428.00",1 CLOUD CONSULTANTS,370669,141860131,Transformation & Business Services,A45040,IT Software,R0353008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22083492,"403,233.37",TORBAY & SOUTH DEVON NHS,290092,654941219,P-Ledger - Separate Legal Entity,A62100,Joint Arrangements with OLAs and Health,P0395002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22084090,931.00,THE WOODROFFE SCHOOL,52595,,Dedicated Schools Grant,A53035,Other Recoupment Expenditure (3rd),R0111004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22084108,"1,080.00",SWIFT CARE SERVICES LIMITED,403733,,Children's Social Care,A61200,Community based care,R0044004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22084682,"33,320.00",NORTH DEVON COUNCIL (RATES),401210,,Transformation & Business Services,A23005,Rates,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22084803,510.00,OUT OF THE BOX PLAY & C A T,365496,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22084805,600.00,OUT OF THE BOX PLAY & C A T,365496,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22085641,"1,177.50",JB RADFORD PLANT HIRE AND HAULAG,18952,141002147,Highways & Infrastructure Development,A49005,Other Hired & Contracting Services,R0557016,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,09/04/2026,22085720,718.55,AIDED DESIGN & DRAUGHTING SUPPLS,6940,585908978,Highways & Infrastructure Development,A43015,Stationery,R0570001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22086057,"1,940.40",NORTH DEVON COUNCIL (RATES),401210,,Transformation & Business Services,A23005,Rates,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22086074,"8,177.00",NORTH DEVON COUNCIL (RATES),401210,,P-Ledger - Separate Legal Entity,A23005,Rates,P0416001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22087559,"1,992.84",MARINE & CIVIL SOLUTIONS LIMITED,283395,431868383,Highways & Infrastructure Development,A89060,Direct Revenue Funding,R0555002,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,09/04/2026,22087593,"4,136.98",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,A46100,Main / Term Contractor,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22087673,956.00,MARINE & CIVIL SOLUTIONS LIMITED,283395,431868383,Capital - Highways,C02009,Works,C0671004,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,09/04/2026,22088287,900.00,APC (PATHOLOGY) LIMITED,383447,,"Chief Exec, Legal & Democratic services",A44038,Fees,R0506002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22088290,900.00,APC (PATHOLOGY) LIMITED,383447,,"Chief Exec, Legal & Democratic services",A44038,Fees,R0506002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22088947,"5,250.00",LEEP TALENT LIMITED,601804,469035473,"Economy, Enterprise and Skills",A44038,Fees,R0546004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22089232,"5,408.37",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,09/04/2026,22089485,"57,030.83",ICE CREATES LIMITED,121640,732833240,Public Health,A57115,Payments to Private Contractors,R0316030,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22082258,640.00,RIVIERA TUITION,344475,292439870,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22083545,"652,876.77",DEVON PARTNERSHIP NHS TRUST,92211,654400557,Mental Health,A87035,Int Recharge-Social Care Commissioning,R0256001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22083789,"2,475.00",BALES FARM OUTDOOR LEARNING LTD,377260,,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22083793,"2,475.00",BALES FARM OUTDOOR LEARNING LTD,377260,,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22083928,"1,100.00",BALES FARM OUTDOOR LEARNING LTD,377260,,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22083997,520.53,NORSE SOUTH WEST LIMITED,279741,785421021,Children's Social Care,A20005,"Property Repairs, Maintenance & Alterations (programmed)",R0095008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22084059,"127,622.30",VIRIDOR ENERGY LIMITED,397386,736636511,"Transport Operations, Environment and Waste",A46100,Main / Term Contractor,R0595006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22084130,"5,225.00",CORVER LIMITED,370288,744698681,Children's Social Care,A20010,"Property Repairs, Maintenance & Alterations (Reactive)",R0095010,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,10/04/2026,22084134,"10,795.20",CITY COLLEGE PLYMOUTH,13507,591390916,"Economy, Enterprise and Skills",A44038,Fees,R0546004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22084154,615.00,IVYBRIDGE TOWN COUNCIL,6546,591503247,P-Ledger - Separate Legal Entity,A22005,Building Rents,P0400001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22084236,511.37,S C C,161520,313651680,Public Health,A45040,IT Software,R0316044,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22084486,"15,600.00",THE OUTDOORS GROUP *69*,346911,312604642,Children's Social Care,A52010,"Grants to voluntary, community and social enterprise organisations",R0007006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22084578,821.82,THE ADVOCACY PEOPLE,257570,,Operations,A44038,Fees,R0222002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22084744,"5,415.00",FARMING&WILDLIFE ADVISORY GROUP SOUTH WEST,290044,127629304,"Transport Operations, Environment and Waste",A44038,Fees,R0645001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22084859,"12,000.00",FLOURISH LEARNING LIMITED,404638,461582485,Commissioning,A44038,Fees,R0246002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22085016,"1,827.95",SOUTH HAMS DISTRICT COUNCIL,8255,142204125,Transformation & Business Services,A22005,Building Rents,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22085063,"32,488.26",W D M LIMITED (BRISTOL),4601,433825942,Capital - Highways,C02011,External Professional Fees,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22085676,818.52,NORSE SOUTH WEST LIMITED,279741,785421021,Children's Social Care,A20005,"Property Repairs, Maintenance & Alterations (programmed)",R0095006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22088648,"6,216.20",KENNFORD TARMACADAM LIMITED,24534,976391178,"Capital - Planning, Transportation and Environment",C02009,Works,C0671003,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,10/04/2026,22089194,598.00,DEVON PATHWAYS LTD,383486,392542678,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,10/04/2026,22089372,"8,096.41",INDEED IRELAND OPERATIONS LIMITED,369112,,People and Culture,A44005,Publicity/Advertising,R0472002,DCC International
INSERTED DETAIL,18,Devon County Council,10/04/2026,22089491,"5,194.16",PETE'S DRAGONS,335403,,Public Health,A62105,Miscellaneous expenditure,R0316043,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,13/04/2026,22084221,"22,792.46",PRIOR'S COURT SERVICES LIMITED,375137,326021250,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,13/04/2026,22084227,"1,680.00",DIGITAL PENINSULA NETWORK LIMITED,394926,,"Economy, Enterprise and Skills",A44038,Fees,R0546004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,13/04/2026,22084295,"70,500.00",ROYAL DEVON UNIVERSITY HEALTHCAR,21280,654938887,P-Ledger - Separate Legal Entity,A54000,Better Care Fund Expense,P0394012,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,13/04/2026,22084333,"110,750.00",ROYAL DEVON UNIVERSITY HEALTHCAR,21280,654938887,P-Ledger - Separate Legal Entity,A54000,Better Care Fund Expense,P0394005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,13/04/2026,22084340,"137,250.00",ROYAL DEVON UNIVERSITY HEALTHCAR,21280,654938887,P-Ledger - Separate Legal Entity,A54000,Better Care Fund Expense,P0394007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,13/04/2026,22084365,"2,027.20",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,13/04/2026,22084366,"3,040.80",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
