Body,Name of Body,Date,Transaction number,Amount,Supplier name,Supplier ID,VAT reg no,Expense area,Expense type,Expense code,Creditor type
18,Devon County Council,09/06/2025,22008700,"60,973.25",AVMT BUSES LIMITED,387397,365800646,Non-Services,Hired Transport Recharges - FPP,A32505,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2025,22000494,644.00,NORSE SOUTH WEST LIMITED,279741,785421021,Children & Young People's Futures,Other Travel Expenses - Payroll,A34015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22011354,"2,252.30",WESTCOUNTRY MAINTENANCE SERVICES LIMITED,229952,915005854,Children & Young People's Futures,Equipment & Materials Learning,A40005,DCC CIS Suppliers
18,Devon County Council,27/06/2025,22016174,540.00,BARTLETT'S FENCING & GATES,376699,365303509,"Climate Change, Environment & Transport",Stock Materials,A40070,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012504,678.08,INSTARMAC GROUP PLC,302188,295973982,"Climate Change, Environment & Transport",Stock Materials,A40070,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012505,678.08,INSTARMAC GROUP PLC,302188,295973982,"Climate Change, Environment & Transport",Stock Materials,A40070,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,25/06/2025,22013705,678.08,INSTARMAC GROUP PLC,302188,295973982,"Climate Change, Environment & Transport",Stock Materials,A40070,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22009753,680.00,DIAMOND DISCS DIRECT,230589,228352510,"Climate Change, Environment & Transport",Stock Materials,A40070,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22006247,763.59,RADMORE AND TUCKER LIMITED,4519,631042881,"Climate Change, Environment & Transport",Stock Materials,A40070,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22008188,560.00,TEIGN TREES & LANDSCAPES SOUTH WEST LIMITED,209228,250371238,"Climate Change, Environment & Transport",Road & Other Signs,A40075,DCC CIS Suppliers
18,Devon County Council,02/06/2025,22007596,"1,065.81",SWARCO UK & IRELAND LIMITED,13690,568335022,"Climate Change, Environment & Transport",Road & Other Signs,A40075,DCC CIS Suppliers
18,Devon County Council,02/06/2025,22006124,"1,252.43",SWARCO UK & IRELAND LIMITED,13690,568335022,"Climate Change, Environment & Transport",Road & Other Signs,A40075,DCC CIS Suppliers
18,Devon County Council,02/06/2025,22005700,"1,256.78",SWARCO UK & IRELAND LIMITED,13690,568335022,"Climate Change, Environment & Transport",Road & Other Signs,A40075,DCC CIS Suppliers
18,Devon County Council,02/06/2025,22005704,"3,401.65",SWARCO UK & IRELAND LIMITED,13690,568335022,"Climate Change, Environment & Transport",Road & Other Signs,A40075,DCC CIS Suppliers
18,Devon County Council,09/06/2025,22013765,515.36,CHUBB FIRE & SECURITY LIMITED,19705,439475808,Integrated Adult Social Care,Health & Safety Equipment,A40080,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,26/06/2025,22008626,904.24,WATTEVA LIMITED,263726,824668014,"Public Health, Communities & Prosperity",Equipment,A40920,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,26/06/2025,22014042,954.35,S C C,161520,313651680,Transformation & Business Services,Equipment,A40920,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22011297,991.35,STEARN ELECTRIC COMPANY LIMITED,21421,927202736,Children & Young People's Futures,Equipment,A40920,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,27/06/2025,22013766,"1,000.00",MICROLIFE HEALTH MANAGEMENT LIMITED,405133,798014403,"Public Health, Communities & Prosperity",Equipment,A40920,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,26/06/2025,22015335,"1,150.00",DENISON MAYES GROUP LIMITED,368678,927265996,"Climate Change, Environment & Transport",Equipment,A40920,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/06/2025,22012641,"1,566.26",IKEA LIMITED,175140,527773320,Children & Young People's Futures,Equipment,A40920,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2025,22014680,"1,635.95",BIGDUG LIMITED,199914,826913218,Children & Young People's Futures,Equipment,A40920,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012210,"2,000.00",HEYCENTRIC LIMITED,405083,346169484,Finance & Public Value,Equipment,A40920,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,25/06/2025,22013895,"2,132.10",S C C,161520,313651680,Transformation & Business Services,Equipment,A40920,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,25/06/2025,22013895,"2,777.89",S C C,161520,313651680,Transformation & Business Services,Equipment,A40920,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22011922,"5,998.00",HEYCENTRIC LIMITED,405083,346169484,Finance & Public Value,Equipment,A40920,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,27/06/2025,22013766,"6,000.00",MICROLIFE HEALTH MANAGEMENT LIMITED,405133,798014403,"Public Health, Communities & Prosperity",Equipment,A40920,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/06/2025,22009730,"6,651.76",PARKEON/FLOWBIRD SMART CITY UK,222453,821077453,"Climate Change, Environment & Transport",Equipment,A40920,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,18/06/2025,22006108,"12,390.20",PARKEON/FLOWBIRD SMART CITY UK,222453,821077453,"Climate Change, Environment & Transport",Equipment,A40920,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012671,640.00,NORSE SOUTH WEST LIMITED,279741,785421021,"Chief Exec, Legal & Democratic services",Catering,A41905,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,16/06/2025,22010615,798.00,BLUE SKIES CATERING,387609,,Children & Young People's Futures,Catering,A41905,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/06/2025,22008216,934.50,BLUE SKIES CATERING,387609,,Children & Young People's Futures,Catering,A41905,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012663,948.85,NORSE SOUTH WEST LIMITED,279741,785421021,"Chief Exec, Legal & Democratic services",Catering,A41905,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22016339,748.00,"Gifts to Impress Limited, trading as Just Lanyards",600325,776331513,Finance & Public Value,Printing,A43010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012394,"1,400.79",LYRECO UK LIMITED,71846,927265703,Transformation & Business Services,Printing,A43010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22008028,"1,411.68",OUTDOORS COMPANY THE,273964,927915785,Children & Young People's Futures,Printing,A43010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2025,22015826,"1,615.32",STORMPRESS,122181,321041328,"Chief Exec, Legal & Democratic services",Printing,A43010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22013919,"2,249.04",LATCHAM DIRECT,298309,942185912,Transformation & Business Services,Printing,A43010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22010014,"2,285.44",LATCHAM DIRECT,298309,942185912,Transformation & Business Services,Printing,A43010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22011982,"4,026.00",POLLARDS,15980,141285781,Children & Young People's Futures,Printing,A43010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,27/06/2025,22015711,"4,420.00",BRIGHTSEA PRINT GROUP,25637,585588868,"Climate Change, Environment & Transport",Printing,A43010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,25/06/2025,22015705,"4,480.00",BRIGHTSEA PRINT GROUP,25637,585588868,"Climate Change, Environment & Transport",Printing,A43010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22007051,"4,815.72",EUCLID LIMITED,397402,458939876,"Climate Change, Environment & Transport",Printing,A43010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22014190,"5,979.96",EUCLID LIMITED,397402,458939876,"Climate Change, Environment & Transport",Printing,A43010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2025,22012991,"75,032.07",LATCHAM DIRECT,298309,942185912,Finance & Public Value,Printing,A43010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22011997,515.70,LYRECO UK LIMITED,71846,927265703,Transformation & Business Services,Stationery,A43015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012447,517.94,LYRECO UK LIMITED,71846,927265703,Transformation & Business Services,Stationery,A43015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012404,630.00,LYRECO UK LIMITED,71846,927265703,Integrated Adult Social Care,Stationery,A43015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2025,22010351,870.00,CHIPSIDE LIMITED,280928,812080569,"Climate Change, Environment & Transport",Stationery,A43015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2025,22009718,"1,001.55",ROSS & ROBERTS LIMITED,258733,618184140,"Climate Change, Environment & Transport",Stationery,A43015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012366,697.20,LYRECO UK LIMITED,71846,927265703,Integrated Adult Social Care,General Office Expenses,A43020,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22011187,615.00,PENNA PLC,347388,605849719,People and Culture,Publicity/Advertising,A44005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,27/06/2025,22017290,689.76,MCCONNELLS (MIDLANDS) LIMITED,271811,126055983,"Climate Change, Environment & Transport",Publicity/Advertising,A44005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22010208,920.00,PENNA PLC,347388,605849719,People and Culture,Publicity/Advertising,A44005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2025,22011811,"1,300.00",GRM MAPPING LIMITED,347968,274119308,"Climate Change, Environment & Transport",Publicity/Advertising,A44005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2025,22010065,"2,943.13",INDEED IRELAND OPERATIONS LIMITED,369112,,People and Culture,Publicity/Advertising,A44005,DCC International
18,Devon County Council,27/06/2025,22016188,"3,677.19",INDEED IRELAND OPERATIONS LIMITED,369112,,People and Culture,Publicity/Advertising,A44005,DCC International
18,Devon County Council,19/06/2025,22012340,"7,964.10",PENNA PLC,347388,605849719,People and Culture,Publicity/Advertising,A44005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,27/06/2025,22017263,"34,423.57",MCCONNELLS (MIDLANDS) LIMITED,271811,126055983,"Climate Change, Environment & Transport",Publicity/Advertising,A44005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/06/2025,22007781,570.63,GOOSEMOOR FOODSERVICE LIMITED,89008,423789666,Children & Young People's Futures,Provisions,A44030,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22008388,615.75,R D Johns Limited,90325,141006135,Children & Young People's Futures,Provisions,A44030,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22012986,750.92,HEARNS DARTMOOR BUTCHERY LIMITED,391950,,Children & Young People's Futures,Provisions,A44030,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,13/06/2025,22015568,500.00,ASSOCIATION FOR VIDEO INTERACTION,390979,,Children & Young People's Futures,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012170,511.80,WREN MUSIC,24932,,"Public Health, Communities & Prosperity",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,18/06/2025,22008510,518.66,CANSFORD LABORATORIES LIMITED,321040,104878015,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22011148,523.90,FORT ADVOCACY LIMITED,401594,,Integrated Adult Social Care,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2025,22008286,530.00,ST SIDWELLS CENTRE,65554,,"Public Health, Communities & Prosperity",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22007383,537.00,PENINSULA CASUALTY RDCT PRTNRSHP,304422,384845159,"Climate Change, Environment & Transport",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22013128,540.00,FORSHALL-MEDICO LEGAL SERVICES,289904,108371821,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,06/06/2025,22013129,540.00,FORSHALL-MEDICO LEGAL SERVICES,289904,108371821,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2025,22012180,550.00,ESSENTIAL 6 LIMITED,219393,941534529,People and Culture,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2025,22009650,554.34,FIRST CARE AMBULANCE LIMITED,98315,238628481,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22012154,558.75,J Jayamohan,600545,992 3186 89,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22013221,566.00,DR ALISON DAUBNEY,390218,,Children & Young People's Futures,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2025,22013311,568.99,DR CHARLES ANTWI,338645,,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,06/06/2025,22013144,585.73,DR CHARLES ANTWI,338645,,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,20/06/2025,22016712,588.00,MULTILINGUA DEVON COMMUNITY INTEREST COMPANY,215980,987756048,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22006051,590.90,P A C T T LIMITED,286647,153003853,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012984,592.00,NORSE SOUTH WEST LIMITED,279741,785421021,Finance & Public Value,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,18/06/2025,22014252,595.90,DR R J DELANEY LIMITED,340584,976952161,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22011779,599.76,WSP UK LIMITED,85394,905054942,"Climate Change, Environment & Transport",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22007958,600.00,HAIR@THEACADEMY LIMITED,321949,,Children & Young People's Futures,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012421,600.00,HAIR@THEACADEMY LIMITED,321949,,Children & Young People's Futures,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/06/2025,22011564,605.88,RCR MEDICAL,368564,,"Public Health, Communities & Prosperity",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2025,22009617,612.57,FIRST CARE AMBULANCE LIMITED,98315,238628481,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22005998,625.00,CHANGING TUNES,405425,,Children & Young People's Futures,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
