Body,Name of Body,Date,Transaction number, Amount ,Supplier name,Supplier ID,VAT reg no,Expense area,Expense type,Expense code,Costcuk,Creditor type
18,Devon County Council,22/12/2025,22057277," 2,850.00 ",SIMPLY GREAT MEDIA,367788,479704936,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057281," 2,850.00 ",SIMPLY GREAT MEDIA,367788,479704936,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22058967," 2,888.76 ",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057849," 2,900.00 ",ESTEEM TEAM COMMUNITY INTEREST COMPANY,366509,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22060175," 2,944.00 ",LIVE TO LEARN EDUCATION LIMITED,380514,444356785,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056667," 2,966.40 ",TUBERS ACADEMY LIMITED,348033,300702466,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22059222," 2,975.00 ",ZEBRA COLLECTIVE CIC,157225,901944631,Mental Health,Fees,A44038,R0256001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056959," 3,000.00 ",MICHELMORES,14712,140992855,"Capital - Planning, Transportation and Environment",External Professional Fees,C02011,C0671003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22059885," 3,000.00 ",ESTEEM TEAM COMMUNITY INTEREST COMPANY,366509,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22058969," 3,040.80 ",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22058950," 3,041.07 ",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056679," 3,046.00 ",INSPIRE INTERVENTIONS LIMITED,359039,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22054637," 3,060.00 ",COMMUNITY SUPPORT TEAM COMMUNITY INTEREST COMPANY,302088,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22058224," 3,125.00 ",TOPP TREE CARE LTD,389748,434623407,Highways & Infrastructure Development,Other Hired & Contracting Services,A49005,R0553005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056931," 3,150.00 ",ISWP ASSESSMENT SERVICES LIMITED,340338,251027053,Children's Social Care,Fees,A44038,R0024001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22058329," 3,200.00 ",PROGRESSION SERVICES LIMITED,390181,439882639,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22058331," 3,200.00 ",PROGRESSION SERVICES LIMITED,390181,439882639,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22058145," 3,300.00 ",PENINSULA CASUALTY RDCT PRTNRSHP,304422,384845159,Planning,Fees,A44038,R0627001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22058214," 3,360.00 ",WHITE SPACE ADVERTISING LIMITED,340772,113405463,Communities,Miscellaneous expenditure,A62105,R0325001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056302," 3,375.30 ",ENERVEO,14967,382894546,Capital - Highways,Works,C02009,C0671005,DCC CIS Suppliers
18,Devon County Council,22/12/2025,22057808," 3,386.50 ",C E D A,12641,,Children's Social Care,Community based care,A61200,R0046004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056412," 3,410.55 ",NORSE SOUTH WEST LIMITED,279741,785421021,"Economy, Enterprise and Skills",Main / Term Contractor,A46100,R0540006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22055008," 3,516.00 ",DEVON PATHWAYS,383486,392542678,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22055034," 3,516.00 ",DEVON PATHWAYS,383486,392542678,Dedicated Schools Grant,Services for Educational Estabs - Devon,A44180,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22055038," 3,516.00 ",DEVON PATHWAYS,383486,392542678,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057127," 3,564.00 ",SIMPLY GREAT MEDIA,367788,479704936,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057220," 3,564.00 ",SIMPLY GREAT MEDIA,367788,479704936,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057243," 3,564.00 ",SIMPLY GREAT MEDIA,367788,479704936,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057253," 3,564.00 ",SIMPLY GREAT MEDIA,367788,479704936,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057275," 3,564.00 ",SIMPLY GREAT MEDIA,367788,479704936,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057298," 3,564.00 ",SIMPLY GREAT MEDIA,367788,479704936,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057301," 3,564.00 ",SIMPLY GREAT MEDIA,367788,479704936,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057335," 3,564.00 ",SIMPLY GREAT MEDIA,367788,479704936,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057371," 3,564.00 ",SIMPLY GREAT MEDIA,367788,479704936,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22055062," 3,620.00 ",RSK HI-LINE LIMITED,71745,397835628,Capital - Highways,Works,C02009,C0671008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22054994," 3,645.00 ",FIRST CARE AMBULANCE LIMITED,98315,238628481,"Transport Operations, Environment and Waste",IT Software Maintenance,A45045,R0576001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057770," 3,700.00 ",SOUTH WEST COUNCILS,261183,131462795,People and Culture,IT Software Maintenance,A45045,R0473002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057611," 3,834.64 ",SPAGHETTI BRIDGE LIMITED,377380,478673138,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056933," 4,130.56 ",RADIS COMMUNITY CARE,386496,,Operations,Home Care Services,A57130,R0480073,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056957," 4,152.00 ",ESTEEM TEAM COMMUNITY INTEREST COMPANY,366509,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22054553," 4,370.00 ",G E CONSULTING SERVICES (UK) LIMITED,198631,160595992,Capital - SEND Schools,External Professional Fees,C02011,C0660001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22059142," 4,400.00 ",FRIENDSHIP & SONS,341542,475071584,"Chief Exec, Legal & Democratic services",Fees,A44038,R0506001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057593," 4,402.73 ",SPAGHETTI BRIDGE LIMITED,377380,478673138,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057553," 4,402.75 ",SPAGHETTI BRIDGE LIMITED,377380,478673138,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057888," 4,449.60 ",TUBERS ACADEMY LIMITED,348033,300702466,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057615," 4,544.75 ",SPAGHETTI BRIDGE LIMITED,377380,478673138,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057665," 4,544.77 ",SPAGHETTI BRIDGE LIMITED,377380,478673138,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057958," 4,722.41 ",THE OUTDOORS SCHOOL *33*,362971,312604642,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22059347," 4,751.50 ",PROMOTING INDEPENDENT CARE LIMITED,376159,,Children's Social Care,Agency Supply Staff,A11005,R0095001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22059831," 4,757.55 ",Elmtree Learning Partnership Ltd,601452,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22055543," 4,950.00 ",PROVING SERVICES LIMITED,373307,801527168,Highways & Infrastructure Development,Subscriptions,A47010,R0558001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057622," 5,000.00 ",MADE WELL COMMUNITY INTEREST COMPANY,289051,,Children's Social Care,"Grants to voluntary, community and social enterprise organisations",A52010,R0007006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057864," 5,000.00 ",LANDMARK THEATRES LIMITED,323751,480618972,Inclusion & Learning,"Grants, Contributions & Donations",A47005,R0029011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056301," 5,063.99 ",ENERVEO,14967,382894546,Capital - Highways,Works,C02009,C0671005,DCC CIS Suppliers
18,Devon County Council,22/12/2025,22059267," 5,151.00 ",MONICA Y ZAPATA LOPEZ,392518,,Transformation & Business Services,Supported Accommodation - Child,A62000,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,150279021," 5,307.16 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22059255," 5,322.70 ",MONICA Y ZAPATA LOPEZ,392518,,Transformation & Business Services,Supported Accommodation - Child,A62000,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22059256," 5,322.70 ",CHRIS DRAKE,387212,,Transformation & Business Services,Supported Accommodation - Child,A62000,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22059265," 5,322.70 ",MONICA Y ZAPATA LOPEZ,392518,,Transformation & Business Services,Supported Accommodation - Child,A62000,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22059268," 5,322.70 ",MONICA Y ZAPATA LOPEZ,392518,,Transformation & Business Services,Supported Accommodation - Child,A62000,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056723," 5,351.54 ",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057651," 5,396.90 ",SPAGHETTI BRIDGE LIMITED,377380,478673138,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057618," 5,396.91 ",SPAGHETTI BRIDGE LIMITED,377380,478673138,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057632," 5,396.91 ",SPAGHETTI BRIDGE LIMITED,377380,478673138,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057703," 5,396.91 ",SPAGHETTI BRIDGE LIMITED,377380,478673138,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056323," 5,406.04 ",ENERVEO,14967,382894546,Highways & Infrastructure Development,Street Lighting,A44130,R0567007,DCC CIS Suppliers
18,Devon County Council,22/12/2025,22057089," 5,408.33 ",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057096," 5,408.33 ",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056724," 5,570.58 ",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056725," 5,570.58 ",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056726," 5,570.58 ",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,150279028," 5,579.15 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22058867," 5,700.19 ",IDVERDE LIMITED,24676,190173669,"Economy, Enterprise and Skills",Fees,A44038,R0544004,DCC CIS Suppliers
18,Devon County Council,22/12/2025,22056719," 5,793.80 ",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056718," 5,816.88 ",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056305," 6,000.90 ",ENERVEO,14967,382894546,Capital - Highways,Works,C02009,C0671005,DCC CIS Suppliers
18,Devon County Council,22/12/2025,22059249," 6,129.01 ",CHRIS DRAKE,387212,,Transformation & Business Services,Supported Accommodation - Child,A62000,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22059260," 6,129.01 ",CHRIS DRAKE,387212,,Transformation & Business Services,Supported Accommodation - Child,A62000,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056721," 6,349.04 ",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22059942," 6,370.08 ",D W M L HOLDINGS LIMITED,345026,823821047,"Transport Operations, Environment and Waste",Main / Term Contractor,A46100,R0597002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22055007," 6,636.00 ",DEVON PATHWAYS,383486,392542678,Dedicated Schools Grant,Services for Educational Estabs - Devon,A44180,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22055137," 6,636.00 ",DEVON PATHWAYS,383486,392542678,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056720," 6,979.73 ",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22055232," 7,274.52 ",BELONG LEARNING,368219,308560410,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057252," 7,591.50 ",D W M L HOLDINGS LIMITED,345026,823821047,"Transport Operations, Environment and Waste",Main / Term Contractor,A46100,R0605002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056727," 7,622.68 ",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22058885," 7,796.00 ",ADOPSTAR LIMITED,392682,115036848,P-Ledger - Separate Legal Entity,Promotions,A49040,P0414001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22058356," 8,000.00 ",OFR Consultants Ltd,601907,350623131,"Capital - Economy, Enterprise & Skills",External Professional Fees,C02011,C0648001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22058044," 8,052.19 ",PETERS BOOKSELLING SERVICES,21150,559124236,Inclusion & Learning,Books and Publications,A49045,R0121001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056816," 8,455.00 ",COUNTY GROUNDS MAINTENANCE LIMITED,258238,874318602,Children's Social Care,"Property Repairs, Maintenance & Alterations (Reactive)",A20010,R0095011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22054604," 9,010.00 ",COUNTY GROUNDS MAINTENANCE LIMITED,258238,874318602,Children's Social Care,"Property Repairs, Maintenance & Alterations (Reactive)",A20010,R0095010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056304," 9,047.01 ",ENERVEO,14967,382894546,Highways & Infrastructure Development,Street Lighting,A44130,R0567007,DCC CIS Suppliers
18,Devon County Council,22/12/2025,22056805," 9,097.53 ",LIBRARIES UNLIMITED SOUTH WEST,334595,235429115,Communities,Books and Publications,A49045,R0325001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22058710," 9,384.00 ",PROMOTING INDEPENDENT CARE LIMITED,376159,,Children's Social Care,Agency Supply Staff,A11005,R0095006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22059953," 9,424.30 ",ASSOCIATED DRILLING SERVICES,19628,568946082,Highways & Infrastructure Development,Fees,A44038,R0550010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22060201," 10,323.65 ",PROMOTING INDEPENDENT CARE LIMITED,376159,,Children's Social Care,Agency Supply Staff,A11005,R0095011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056277," 10,628.83 ",QUALITY MARKING SERVICES LIMITED,86608,777323994,Highways & Infrastructure Development,Other Hired & Contracting Services,A49005,R0556012,DCC CIS Suppliers
18,Devon County Council,22/12/2025,22059938," 11,199.73 ",D W M L HOLDINGS LIMITED,345026,823821047,"Transport Operations, Environment and Waste",Main / Term Contractor,A46100,R0597002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22055234," 11,459.30 ",INFOCUS CHARITY,5243,271614806,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,150279026," 12,488.03 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22058367," 14,437.50 ",KINGSLEY SCHOOL,223710,479040477,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22055243," 15,652.31 ",INFOCUS CHARITY,5243,271614806,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,150279023," 18,953.94 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22059672," 19,906.15 ",CHERISHEDCARE DEVON,304476,,Children's Social Care,Community based care,A61200,R0046004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057103," 20,207.09 ",NATIONAL STAR COLLEGE,198286,,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22060224," 21,061.34 ",ROYAL NATL COLLEGE FOR THE BLIND,148434,927509504,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22058217," 21,412.78 ",WSP UK LIMITED,85394,905054942,"Capital - Planning, Transportation and Environment",External Professional Fees,C02011,C0654001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056944," 25,718.95 ",M Group Highways Limited,375383,927200546,Capital - Highways,Works,C02009,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056148," 28,437.50 ",ABCAS (UK) LIMITED,360376,728793289,Capital - Highways,Works,C02009,C0652001,DCC CIS Suppliers
18,Devon County Council,22/12/2025,150279022," 29,265.00 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22055983," 35,935.48 ",W J SOUTH WEST LIMITED,308541,970783388,Capital - Highways,Works,C02009,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056805," 36,002.67 ",LIBRARIES UNLIMITED SOUTH WEST,334595,235429115,Communities,Books and Publications,A49045,R0325001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056054," 38,576.30 ",YOUNG DEVON (IVYBRIDGE),120708,,Children's Social Care,Supported Accommodation - Child,A62000,R0026003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22054318," 40,229.34 ",TRANSFORMING FUTURES TRUST,181267,,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,150279027," 40,502.28 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057267," 46,403.50 ",K S FENCING,340683,503049234,Capital - Highways,Works,C02009,C0671007,DCC CIS Suppliers
18,Devon County Council,22/12/2025,22059325," 48,220.50 ",NTH DEVON AGAINST DOMESTIC ABUSE,99702,,Communities,Main / Term Contractor,A46100,R0533001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057466," 48,950.00 ",C T S BRIDGES LIMITED,7171,461374451,Capital - Highways,Works,C02009,C0652001,DCC CIS Suppliers
18,Devon County Council,22/12/2025,22056967," 70,460.20 ",PLYMOUTH CITY COUNCIL (RADIUS ACCOUNT,87504,144675845,Inclusion & Learning,Payments to Independent Units,A53012,R0101001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056204," 74,202.51 ",Altogether Care - Care at Home Ltd,600796,373708870,Operations,Personal Care Block,A57136,R0234001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22057264," 79,020.18 ",NHS DEVON ICB,306113,654443336,Public Health,Payments to Health Authorities,A53005,R0316034,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22060048," 79,200.16 ",D W M L HOLDINGS LIMITED,345026,823821047,"Transport Operations, Environment and Waste",Main / Term Contractor,A46100,R0597001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22060014," 91,048.30 ",D W M L HOLDINGS LIMITED,345026,823821047,"Transport Operations, Environment and Waste",Main / Term Contractor,A46100,R0597002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22058367," 116,731.25 ",KINGSLEY SCHOOL,223710,479040477,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/12/2025,22056321," 139,728.36 ",ENERVEO,14967,382894546,Capital - Highways,Works,C02009,C0671005,DCC CIS Suppliers
18,Devon County Council,22/12/2025,22056143," 182,522.28 ",ON TRACK EDUCATION (BURSARY PMTS),286081,478730844,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
